index,act_pos,next_pos,changes
6.77,"(-0.06380515973887767, 0.044294581475256146, 0.3139184019402774)","(0.10989377522983791, 0.10434282092622985, 0.19886379992910574)","[-0.7272072892617588, -1.3131501289766216, -0.7781919367305441]"
6.78,"(0.10989377522983791, 0.10434282092622985, 0.19886379992910574)","(-0.11783868117237217, -0.09572948719012658, 0.0877833533488171)","[1.4450405055184619, 0.8796517091043426, 1.0806258961891608]"
6.79,"(-0.11783868117237217, -0.09572948719012658, 0.0877833533488171)","(0.12236841079201291, 0.07532834719879593, 0.2578306227083722)","[-0.8011561996290344, -0.8322672731924623, 0.32596431571144596]"
6.8,"(0.12236841079201291, 0.07532834719879593, 0.2578306227083722)","(0.15676242774814247, 0.03364040654140642, 0.2537412529577896)","[-0.8658445691715013, -0.45659516316545584, 0.04462347542654402]"
6.81,"(0.15676242774814247, 0.03364040654140642, 0.2537412529577896)","(-0.016171596008481927, 0.111557718542339, 0.2543858917515179)","[-0.05537611087699366, -1.3435712434244467, 0.5528594634456883]"
6.82,"(-0.016171596008481927, 0.111557718542339, 0.2543858917515179)","(0.17794405033237115, -0.07356692329078704, 0.1576800184547647)","[-1.4233909813709118, 0.3849537251496647, 0.31717661332324104]"
6.83,"(0.17794405033237115, -0.07356692329078704, 0.1576800184547647)","(-0.056037608250920544, -0.11421781230288545, 0.20560299503688437)","[0.24947950877540567, 1.1785894881948247, 0.7886941270966836]"
6.84,"(-0.056037608250920544, -0.11421781230288545, 0.20560299503688437)","(0.16658609235380445, -0.0574172983292055, 0.19822913744674953)","[-0.954871733483408, 0.2757516872070566, -0.7601697610712008]"
6.85,"(0.16658609235380445, -0.0574172983292055, 0.19822913744674953)","(-0.14233531221050374, 0.012449326965835736, 0.2650819589857014)","[0.6164149415301978, -0.32964080561912007, 0.6181891304568845]"
6.86,"(-0.14233531221050374, 0.012449326965835736, 0.2650819589857014)","(-0.0631045304880328, -0.09460732230446163, 0.22258783002684263)","[0.1607421390938737, 0.9692894812850857, 1.2089086692944964]"
6.87,"(-0.0631045304880328, -0.09460732230446163, 0.22258783002684263)","(0.1436827587815651, -0.09063971625131836, 0.1811177401673722)","[-1.3773048347568593, 0.6422046667111047, 0.7354028032330912]"
6.88,"(0.1436827587815651, -0.09063971625131836, 0.1811177401673722)","(0.02490978114257747, -0.08720820883042585, 0.24335980676792995)","[-0.5832657140518107, 0.8989258012678927, 1.3518257039454542]"
6.89,"(0.02490978114257747, -0.08720820883042585, 0.24335980676792995)","(-0.03089738854282957, -0.1257875012506091, 0.18072042500516067)","[0.6666704273238128, 1.4563216144163105, -0.24712620240332867]"
6.9,"(-0.03089738854282957, -0.1257875012506091, 0.18072042500516067)","(0.11712590410452776, 0.10116599491142109, 0.12059727109316537)","[-1.211347944943059, -1.3862331583102836, -1.0192259510289745]"
6.91,"(0.11712590410452776, 0.10116599491142109, 0.12059727109316537)","(-0.011139580179060743, -0.12546637403957595, 0.21471125579843775)","[0.2905827389776984, 1.2537263660360434, -0.3016172220638661]"
6.92,"(-0.011139580179060743, -0.12546637403957595, 0.21471125579843775)","(-0.09554015362983467, 0.09440931699157626, 0.2553834182169895)","[0.5139400064846041, -0.9876027451259662, 0.3983210651912338]"
6.93,"(-0.09554015362983467, 0.09440931699157626, 0.2553834182169895)","(0.025825327484555287, 0.036986394835704206, 0.32237170036426077)","[-0.03161148303078668, -0.4454167349841326, -0.41317418662021826]"
6.94,"(0.025825327484555287, 0.036986394835704206, 0.32237170036426077)","(0.03421798940008554, -0.11327880202073604, 0.22003083436840398)","[0.002139322160203968, 1.2048875105787702, -0.8106447789212606]"
6.95,"(0.03421798940008554, -0.11327880202073604, 0.22003083436840398)","(-0.0572911537301916, -0.0715728148163919, 0.29305837838778714)","[0.17690763219857605, 0.4333959631403449, 0.6142524630899884]"
6.96,"(-0.0572911537301916, -0.0715728148163919, 0.29305837838778714)","(-0.10781880330257461, 0.11522891076380877, 0.16764384594707638)","[1.3896228291935295, -1.4156509136917734, -0.6035425499047475]"
6.97,"(-0.10781880330257461, 0.11522891076380877, 0.16764384594707638)","(0.06933106602931824, -0.06222426888318582, 0.295988971037682)","[-0.47969674651009403, 0.33269558811705213, 0.5896437461525631]"
6.98,"(0.06933106602931824, -0.06222426888318582, 0.295988971037682)","(0.09856294330631013, -0.08640028316840825, 0.2571649712887057)","[-0.7554605016804175, 0.5978724333224505, 0.598255447228133]"
6.99,"(0.09856294330631013, -0.08640028316840825, 0.2571649712887057)","(0.008492806972749138, 0.1064112893259635, 0.2755884408624077)","[0.002961460992379471, -1.1145969542986827, -0.1226929553441841]"
6.1,"(0.008492806972749138, 0.1064112893259635, 0.2755884408624077)","(0.05231198232002604, 0.080275555809465, 0.24245048772609495)","[-0.7527964319592478, -1.3314150946886387, 1.4180847818884925]"
6.101,"(0.05231198232002604, 0.080275555809465, 0.24245048772609495)","(0.11437751962958659, 0.0783334818148224, 0.10877922030381987)","[-1.2550325677277507, -1.5010905014549483, -1.5376051657685164]"
6.102,"(0.11437751962958659, 0.0783334818148224, 0.10877922030381987)","(-0.0070317913625021645, 0.037884494837250024, 0.3220392049666276)","[0.14496551083212975, -0.49541353354489875, -0.40759921842982494]"
6.103,"(-0.0070317913625021645, 0.037884494837250024, 0.3220392049666276)","(0.14821456159145519, -0.053034169079290684, 0.2160967079159448)","[-1.2217727559330251, 0.29622769574156016, 1.10520349531941]"
6.104,"(0.14821456159145519, -0.053034169079290684, 0.2160967079159448)","(0.07898127510216701, 0.1216572920682394, 0.21586029468227813)","[-0.6907957502482172, -1.3798727946737572, 0.006726577416699997]"
6.105,"(0.07898127510216701, 0.1216572920682394, 0.21586029468227813)","(0.10874226032427564, 0.0951545131197929, 0.20811286743000698)","[-0.6060397599383316, -1.2485011823219119, -0.9601239065391444]"
6.106,"(0.10874226032427564, 0.0951545131197929, 0.20811286743000698)","(-0.051211257503560315, 0.04129022613294537, 0.30726293214222766)","[0.4422596597926368, -0.5453718920461276, -0.72278288362356]"
6.107,"(-0.051211257503560315, 0.04129022613294537, 0.30726293214222766)","(-0.17177551396174695, -0.06563157511438453, 0.19532243431119364)","[1.240810585505511, 0.3648211810539309, -0.2967015458791527]"
6.108,"(-0.17177551396174695, -0.06563157511438453, 0.19532243431119364)","(-0.049123283869569975, -0.12536785792563684, 0.14927331811756336)","[1.2069615070119915, 1.5464092333508435, -0.08730564882254667]"
6.109,"(-0.049123283869569975, -0.12536785792563684, 0.14927331811756336)","(-0.08928044578806531, 0.08829645383784432, 0.24413432430326562)","[0.383536309452523, -1.0466877590410633, 0.9473305043867337]"
6.11,"(-0.08928044578806531, 0.08829645383784432, 0.24413432430326562)","(-0.05648853430807306, -0.07210453237430808, 0.27169580416650185)","[0.09611970610717724, 0.584185095783156, 1.1398061292386013]"
6.111,"(-0.05648853430807306, -0.07210453237430808, 0.27169580416650185)","(0.1188276749801718, 0.11591672117945007, 0.16360960751413411)","[-1.3656317845331618, -1.294033014828743, 0.4154773061399917]"
6.112,"(0.1188276749801718, 0.11591672117945007, 0.16360960751413411)","(-0.0041912311964365685, 0.11313473375407086, 0.26507709024719095)","[0.030873827957932747, -1.1678013782768315, -0.00878507552899803]"
6.113,"(-0.0041912311964365685, 0.11313473375407086, 0.26507709024719095)","(0.09328335098854898, 0.03003067270009649, 0.29896505919954297)","[-0.346490280454585, -0.37955159723407833, -0.6212615897130634]"
6.114,"(0.09328335098854898, 0.03003067270009649, 0.29896505919954297)","(0.10952928451039623, -0.12387792207330064, 0.1285127807510317)","[-1.497031698359076, 1.1535012908218216, 0.004052904397042165]"
6.115,"(0.10952928451039623, -0.12387792207330064, 0.1285127807510317)","(0.16051140341174508, -0.09535967869869576, 0.15701252447789596)","[-1.33036189068063, 0.6543580120063657, -0.04418198854593685]"
6.116,"(0.16051140341174508, -0.09535967869869576, 0.15701252447789596)","(0.0648797804052312, -0.09090721376160467, 0.21055952605887687)","[-1.065347826879715, 1.1230119681707282, 1.3618415927295808]"
6.117,"(0.0648797804052312, -0.09090721376160467, 0.21055952605887687)","(0.12396236715042344, -0.11603191243455284, 0.16369646577787186)","[-1.1503670664211745, 0.9812554157163395, -0.2547005628112065]"
6.118,"(0.12396236715042344, -0.11603191243455284, 0.16369646577787186)","(0.11378576253303797, -0.08112216815859707, 0.21085425360306512)","[-1.2125199738320325, 0.7253772051346038, 1.217084263302168]"
6.119,"(0.11378576253303797, -0.08112216815859707, 0.21085425360306512)","(0.1597602703867797, 0.01571625633140252, 0.2369978874772295)","[-1.1096018594171646, -0.317527414877668, 0.7943064094191593]"
6.12,"(0.1597602703867797, 0.01571625633140252, 0.2369978874772295)","(0.0865181639548056, 0.07683478996322028, 0.21589001739340463)","[-1.1271907105563668, -1.3619322807479377, 1.531329931966614]"
6.121,"(0.0865181639548056, 0.07683478996322028, 0.21589001739340463)","(-0.09439726150285527, -0.10468457616095911, 0.23510382930697873)","[0.5218858325020816, 0.7699896746512666, 0.4567627033426549]"
6.122,"(-0.09439726150285527, -0.10468457616095911, 0.23510382930697873)","(0.02788611225870524, -0.1004189285779391, 0.18852573916088397)","[0.2157569853356279, 1.5167454454734497, -1.0949196607647114]"
6.123,"(0.02788611225870524, -0.1004189285779391, 0.18852573916088397)","(-0.11451248556828124, -0.09284483077357977, 0.246506386648088)","[0.7308392366894952, 0.5874159496889746, -0.021314294691524942]"
6.124,"(-0.11451248556828124, -0.09284483077357977, 0.246506386648088)","(0.16716426014664085, -0.08811681740169096, 0.1350696154900079)","[-1.3394937823577249, 0.5661531412965619, -0.38485425025059244]"
6.125,"(0.16716426014664085, -0.08811681740169096, 0.1350696154900079)","(-0.10405163331810688, 0.06764848270771312, 0.2477187275990097)","[0.9212198094476979, -0.9413175140009608, -1.1404927038313957]"
6.126,"(-0.10405163331810688, 0.06764848270771312, 0.2477187275990097)","(-0.05482407121233421, 0.023523301980126095, 0.3103781950980116)","[0.42795859677805803, -0.40821168864281127, -0.7974123220376254]"
6.127,"(-0.05482407121233421, 0.023523301980126095, 0.3103781950980116)","(0.10573549357641074, -0.006742542215937148, 0.2921874826165344)","[-0.41466049428460544, -0.1420030019795412, -0.7159629856819851]"
6.128,"(0.10573549357641074, -0.006742542215937148, 0.2921874826165344)","(-0.1356329984154771, 0.10747988305125225, 0.1820691442276321)","[1.0580299931774968, -1.163837290809427, 0.16677992820757476]"
6.129,"(-0.1356329984154771, 0.10747988305125225, 0.1820691442276321)","(-0.1056714943999671, 0.013678571391345092, 0.27388874409425107)","[0.8058676697303082, -0.3718089683736254, -1.192687830623766]"
6.13,"(-0.1056714943999671, 0.013678571391345092, 0.27388874409425107)","(0.000977492553565241, -0.12604931094226343, 0.18202731880632508)","[-0.015221015790674485, 1.4941990521694755, -0.011643527644219696]"
6.131,"(0.000977492553565241, -0.12604931094226343, 0.18202731880632508)","(0.17476225566090742, -0.06122843584635215, 0.19359508462629693)","[-1.2842647002015266, 0.29740538600397215, 0.4383511772417827]"
6.132,"(0.17476225566090742, -0.06122843584635215, 0.19359508462629693)","(-0.1232555335477582, 0.11814744790864094, 0.1137216562307385)","[1.552239554731524, -1.3632237834231569, 0.20272121871162613]"
6.133,"(-0.1232555335477582, 0.11814744790864094, 0.1137216562307385)","(0.13974660012265644, -0.10305624313323837, 0.15050618396396825)","[-1.5565082730276998, 0.7728624817024897, 0.6221783366000122]"
6.134,"(0.13974660012265644, -0.10305624313323837, 0.15050618396396825)","(-0.07573861753402493, 0.11270278723441877, 0.237949304724055)","[0.6469128612080378, -1.2692722781942576, -0.3403771453624865]"
6.135,"(-0.07573861753402493, 0.11270278723441877, 0.237949304724055)","(0.154671306602901, 0.010392610008279998, 0.2075392641004925)","[-1.3161660511029796, -0.3789073709622636, 1.4017026858039514]"
6.136,"(0.154671306602901, 0.010392610008279998, 0.2075392641004925)","(0.040423574574148864, 0.12398405083404405, 0.22829984044298218)","[-0.4261296316026421, -1.4818056090678517, 0.14072301843970336]"
6.137,"(0.040423574574148864, 0.12398405083404405, 0.22829984044298218)","(-0.15478652931532494, 0.08011759429486831, 0.16745024042972337)","[1.4605150359468217, -0.994750658172495, -0.8756638850903777]"
6.138,"(-0.15478652931532494, 0.08011759429486831, 0.16745024042972337)","(-0.10656657198008786, 0.09557419447967808, 0.16649516414290738)","[0.7643895572516146, -1.5183700606055845, 1.1719700793901968]"
6.139,"(-0.10656657198008786, 0.09557419447967808, 0.16649516414290738)","(0.05101280129848218, -0.1162222757205381, 0.207500675437696)","[-0.23969981433101392, 1.13704008722412, -0.7208151038641295]"
6.14,"(0.05101280129848218, -0.1162222757205381, 0.207500675437696)","(0.04925585458191192, -0.12121024867545994, 0.1547047095793303)","[-1.3652356955858898, 1.4732793571878735, 0.4471914894180803]"
6.141,"(0.04925585458191192, -0.12121024867545994, 0.1547047095793303)","(-0.12075760185116344, 0.037368406637123625, 0.28396156940737494)","[0.6543072277012272, -0.5022891549136919, -0.33350482213287896]"
6.142,"(-0.12075760185116344, 0.037368406637123625, 0.28396156940737494)","(-0.15049550129847292, 0.07023328891873327, 0.17781489238928538)","[0.9025254037541484, -0.9907467845445185, 1.0958182001401227]"
6.143,"(-0.15049550129847292, 0.07023328891873327, 0.17781489238928538)","(-0.008589554011991091, -0.01219722674242994, 0.30951738147990987)","[-0.21469404776785192, -0.12765060489509691, 1.1436447765444473]"
6.144,"(-0.008589554011991091, -0.01219722674242994, 0.30951738147990987)","(-0.12946005720750275, 0.0758509752287317, 0.22160918781971778)","[1.1068648885031356, -0.9948813804277223, -0.9667303531435972]"
6.145,"(-0.12946005720750275, 0.0758509752287317, 0.22160918781971778)","(-0.052309285901311134, -0.12265278152219794, 0.14273120251441643)","[0.9162979419309422, 1.500039094314159, 0.3468642236831422]"
6.146,"(-0.052309285901311134, -0.12265278152219794, 0.14273120251441643)","(0.16197548432558598, -0.04874625468208917, 0.08816891482632161)","[-1.450354222865907, 0.2075250076725241, -1.2846108404158885]"
6.147,"(0.16197548432558598, -0.04874625468208917, 0.08816891482632161)","(0.009367430800053462, -0.02887649844095904, 0.3121414626041118)","[-0.23247460846597134, -0.0162653782591533, 0.9822116023787687]"
6.148,"(0.009367430800053462, -0.02887649844095904, 0.3121414626041118)","(0.09372138549544433, 0.04718661838330518, 0.2929635861240585)","[-0.34647812207704654, -0.6452502990569029, -0.5874693879736804]"
6.149,"(0.09372138549544433, 0.04718661838330518, 0.2929635861240585)","(-0.17081901399440494, -0.03938681681535906, 0.13051362163460362)","[1.2369626298254899, 0.1167591139084612, 1.2609463453502385]"
6.15,"(-0.17081901399440494, -0.03938681681535906, 0.13051362163460362)","(-0.1777905467617536, 0.03493878993661617, 0.19051280098364176)","[1.0052815953288536, -0.5632936618411706, 0.7581748412680548]"
6.151,"(-0.1777905467617536, 0.03493878993661617, 0.19051280098364176)","(0.09529839773815581, -0.05521939101802563, 0.24992902727152302)","[-0.8963115796929964, 0.3349267807237522, 1.4264970856041828]"
6.152,"(0.09529839773815581, -0.05521939101802563, 0.24992902727152302)","(0.19004867157624183, -0.030441454243089444, 0.1728576809722911)","[-1.1271169622995163, 0.011524469495788378, -0.63842598146686]"
6.153,"(0.19004867157624183, -0.030441454243089444, 0.1728576809722911)","(0.0012054090032068837, -0.09265814347964797, 0.2582561144681287)","[-0.29591984375936875, 0.8078512493167745, 1.0816488894876417]"
6.154,"(0.0012054090032068837, -0.09265814347964797, 0.2582561144681287)","(-0.0880217767573811, -0.05014306099835161, 0.2660290346871996)","[0.8272461709561707, 0.2568154526043928, -1.2705532469666916]"
6.155,"(-0.0880217767573811, -0.05014306099835161, 0.2660290346871996)","(-0.009188182593761387, -0.10049905096169699, 0.24660242822539052)","[-0.23447361185203774, 0.9509926653852245, 1.023873545256369]"
6.156,"(-0.009188182593761387, -0.10049905096169699, 0.24660242822539052)","(-0.03572515311960332, -0.10201025674279181, 0.22678199094075882)","[0.7316231764026611, 1.0941851440003858, -1.0953397890402663]"
6.157,"(-0.03572515311960332, -0.10201025674279181, 0.22678199094075882)","(0.07457537117628421, -0.08114172363249504, 0.20601740420702747)","[-0.2755773724720156, 0.9930819813348317, -1.5385018581310457]"
6.158,"(0.07457537117628421, -0.08114172363249504, 0.20601740420702747)","(-0.03419904358052431, 0.008638706929685835, 0.2955825520266632)","[-0.057146144331013095, -0.36951033160706004, 1.3286415212618568]"
