index,act_pos,next_pos,changes
9.88,"(-0.00543358249247855, -0.09563600420336128, 0.2844324345950652)","(-0.1456804611950846, 0.027210417792225057, 0.25304026816961783)","[0.6504673766596782, -0.45669031815268174, 0.739504597999247]"
9.89,"(-0.1456804611950846, 0.027210417792225057, 0.25304026816961783)","(0.043056208324067716, -0.1259100325030093, 0.2133465941770227)","[-0.4364066683995085, 1.1635568563413823, -0.06470023612258005]"
9.9,"(0.043056208324067716, -0.1259100325030093, 0.2133465941770227)","(-0.12394618729374918, -0.09675873341212046, 0.10539049177669124)","[1.3373353195478472, 0.8905115572635465, 1.0306495611222288]"
9.91,"(-0.12394618729374918, -0.09675873341212046, 0.10539049177669124)","(-0.1428401103055709, -0.09588533803358246, 0.2009418398929232)","[1.0644878366195847, 0.6212125753847515, -0.18906469710853857]"
9.92,"(-0.1428401103055709, -0.09588533803358246, 0.2009418398929232)","(-0.07606533898034647, 0.10351334095848913, 0.22983076749115244)","[0.8332028814805738, -1.3318589644416803, -0.8165187293609136]"
9.93,"(-0.07606533898034647, 0.10351334095848913, 0.22983076749115244)","(-0.1768130324296156, -0.010812451683724703, 0.11955598975964774)","[1.294334721325585, -0.14830616640477917, 1.3180608460404117]"
9.94,"(-0.1768130324296156, -0.010812451683724703, 0.11955598975964774)","(-0.16551745743268412, 0.04223725703031164, 0.22827803523704338)","[1.0677491031684525, -0.5448727005705402, -0.4678021911756603]"
9.95,"(-0.16551745743268412, 0.04223725703031164, 0.22827803523704338)","(0.06506305892598394, -0.0996494358084424, 0.14177775660446829)","[-0.651502848257593, 1.4968210414434664, -1.1067025935923998]"
9.96,"(0.06506305892598394, -0.0996494358084424, 0.14177775660446829)","(-0.014923459572707276, 0.012620134137643997, 0.32909324282536334)","[0.025065553825211324, -0.2997150032135146, 0.24839389546238877]"
9.97,"(-0.014923459572707276, 0.012620134137643997, 0.32909324282536334)","(0.057442742171381844, 0.11935431382231623, 0.22695511863961615)","[-0.3925780090612178, -1.4391611310712689, -0.3024648111491825]"
9.98,"(0.057442742171381844, 0.11935431382231623, 0.22695511863961615)","(-0.11479390525376891, -0.10938672349849239, 0.21231685171477258)","[0.8822165904270735, 0.764027008363424, 0.03230659257461349]"
9.99,"(-0.11479390525376891, -0.10938672349849239, 0.21231685171477258)","(0.04868653308976558, -0.12257997670000673, 0.1496035021381766)","[-0.8242676927773472, 1.5574213317486274, -0.3095488818981866]"
10.0,"(0.00411546433754538, -0.02863751632786542, 0.32803213219339417)","(0.14339250918867286, 0.09601677977597717, 0.13324978052059605)","[-1.2426604151720066, -1.2108728891689065, -0.7540992442326171]"
10.1,"(0.14339250918867286, 0.09601677977597717, 0.13324978052059605)","(-0.009951082997359851, 0.061819590813550054, 0.31255067380407636)","[0.13758914268961495, -0.7197408247870833, -0.3342687481538053]"
10.2,"(-0.009951082997359851, 0.061819590813550054, 0.31255067380407636)","(-0.13493983081114122, 0.07420641180245995, 0.2373862843950712)","[0.7277544868695066, -0.8712103217166027, 0.5546999795381399]"
10.3,"(-0.13493983081114122, 0.07420641180245995, 0.2373862843950712)","(0.02133929443368541, 0.07819159238337316, 0.27015709209050975)","[-0.4172724769942145, -1.155519113958112, 1.1848754686259293]"
10.4,"(0.02133929443368541, 0.07819159238337316, 0.27015709209050975)","(-0.1454623201340741, -0.06202062097225714, 0.2297903213129436)","[1.0895325714791209, 0.307752461788592, -0.7439505952549679]"
10.5,"(-0.1454623201340741, -0.06202062097225714, 0.2297903213129436)","(0.12292793826002246, -0.04988663272222763, 0.24053736658128227)","[-1.0063667980717996, 0.2395728669526307, 1.228480519413456]"
10.6,"(0.12292793826002246, -0.04988663272222763, 0.24053736658128227)","(-0.01577727068588001, -0.09744248488043973, 0.2511725179113151)","[-0.1507904806303745, 0.885904849186108, 0.9917675590061753]"
10.7,"(-0.01577727068588001, -0.09744248488043973, 0.2511725179113151)","(-0.07111475240688, 0.12154920572287457, 0.20237415993067512)","[0.6090173348573009, -1.552083341053215, 0.33084106472575164]"
10.8,"(-0.07111475240688, 0.12154920572287457, 0.20237415993067512)","(-0.08324795317829073, -0.11201358874691415, 0.23168513530467577)","[0.5584423236832329, 0.8940417825321961, 0.3437193695241689]"
10.9,"(-0.08324795317829073, -0.11201358874691415, 0.23168513530467577)","(-0.08919192121991354, -0.026544028254518202, 0.30666803192294906)","[0.40997759930087285, -0.0065704352560352515, 0.2499965015821995]"
10.1,"(-0.08919192121991354, -0.026544028254518202, 0.30666803192294906)","(-0.104002350748843, 0.015444106469753045, 0.30148595616310675)","[0.5841172445156518, -0.3345639345302481, -0.2045221064365125]"
10.11,"(-0.104002350748843, 0.015444106469753045, 0.30148595616310675)","(-0.16486356815185463, 0.04302712510032177, 0.22732684858503827)","[1.1290333703410858, -0.5796831073215176, -0.5133142063483741]"
10.12,"(-0.16486356815185463, 0.04302712510032177, 0.22732684858503827)","(-0.10072372521343088, 0.0750937228337508, 0.2499552681444414)","[0.44951628943397015, -1.0145018908949932, 0.9781064452011403]"
10.13,"(-0.10072372521343088, 0.0750937228337508, 0.2499552681444414)","(-0.1296761912196514, -0.11570349975991286, 0.13541850084163654)","[1.5264776110051435, 0.882753681713045, -0.16381478362786897]"
10.14,"(-0.1296761912196514, -0.11570349975991286, 0.13541850084163654)","(-0.0439610504964907, 0.11366287869056785, 0.24575609570681425)","[0.22725136099706636, -1.3389167229346994, 0.41531694163293165]"
10.15,"(-0.0439610504964907, 0.11366287869056785, 0.24575609570681425)","(0.003148293153766992, -0.01709555778650572, 0.29683447497850823)","[-0.26040911240952586, -0.09390605896337344, 1.4576697480949898]"
10.16,"(0.003148293153766992, -0.01709555778650572, 0.29683447497850823)","(0.01774128179257828, -0.05390093225812237, 0.27899475940767865)","[-0.3867768882162108, 0.3645267993750503, 1.424747378233]"
10.17,"(0.01774128179257828, -0.05390093225812237, 0.27899475940767865)","(-0.13670344428980707, 0.07051323178469188, 0.1597966632970277)","[0.9758539696776617, -1.1574421430949764, 1.3727326487377862]"
10.18,"(-0.13670344428980707, 0.07051323178469188, 0.1597966632970277)","(-0.13408758586994624, 0.0004704242900429416, 0.23688569732788695)","[0.5968951219321048, -0.2680957015805046, 1.3837569731185035]"
10.19,"(-0.13408758586994624, 0.0004704242900429416, 0.23688569732788695)","(-0.11819960456884196, -0.11625815916846832, 0.18026874060538417)","[1.0873519261869617, 0.9461406506581729, 0.052896777734801594]"
10.2,"(-0.11819960456884196, -0.11625815916846832, 0.18026874060538417)","(0.14589480380166667, 0.06219846728736679, 0.08298769583909002)","[-1.445869623365809, -0.9588833135988637, -1.3347820515027597]"
10.21,"(0.14589480380166667, 0.06219846728736679, 0.08298769583909002)","(0.1481180483327369, -0.061940038061973145, 0.23897920998610656)","[-0.7482100620009438, 0.33634069157476304, -0.3265980109077402]"
10.22,"(0.1481180483327369, -0.061940038061973145, 0.23897920998610656)","(-0.032428480116138095, -0.07925130290338013, 0.3009627602436037)","[0.22880407993525315, 0.48625690335224486, 0.006555011108574464]"
10.23,"(-0.032428480116138095, -0.07925130290338013, 0.3009627602436037)","(0.10963224576687186, -0.01309994205080284, 0.2545216898740734)","[-0.9038755291570387, -0.12119606464643339, 1.5039213325018002]"
10.24,"(0.10963224576687186, -0.01309994205080284, 0.2545216898740734)","(-0.012073164185982442, 0.0405535497620978, 0.3100266825712828)","[-0.08376903290734924, -0.5773343375995628, 0.8694430208247194]"
10.25,"(-0.012073164185982442, 0.0405535497620978, 0.3100266825712828)","(-0.1516355183129643, -0.011155860963662233, 0.2587326357719857)","[0.7645682666685396, -0.09894718980069281, 0.44275083987874925]"
10.26,"(-0.1516355183129643, -0.011155860963662233, 0.2587326357719857)","(-0.04982443721227208, -0.11833357102826966, 0.23339411143556527)","[0.5851300365983227, 1.036531438177648, -0.37603238232496683]"
10.27,"(-0.04982443721227208, -0.11833357102826966, 0.23339411143556527)","(-0.0021924435916060338, 0.035799860937630906, 0.3195339819037419)","[-0.09375123753447967, -0.47927869494583036, 0.6232947404368513]"
10.28,"(-0.0021924435916060338, 0.035799860937630906, 0.3195339819037419)","(0.18115983483117054, -0.07296753605555278, 0.12472842931726279)","[-1.4891388713685694, 0.4288130980120757, -0.045387819277596414]"
10.29,"(0.18115983483117054, -0.07296753605555278, 0.12472842931726279)","(0.16632811949535584, -0.075768240040169, 0.16348621168774882)","[-1.1177157078208724, 0.4942969409034476, -0.6475881025395626]"
10.3,"(0.16632811949535584, -0.075768240040169, 0.16348621168774882)","(0.04037561543865339, -0.06889684330635397, 0.2827117249960289)","[-0.45583665129060336, 0.48364913897548595, 1.0603400790537019]"
10.31,"(0.04037561543865339, -0.06889684330635397, 0.2827117249960289)","(-0.1579154505164253, 0.06211965518095461, 0.16852859055970637)","[1.0304379497514335, -0.8925840732080234, 1.1323446020488117]"
10.32,"(-0.1579154505164253, 0.06211965518095461, 0.16852859055970637)","(0.18055685752348255, -0.06522118654866099, 0.1399463402157295)","[-1.267331620630047, 0.36860330862698115, -0.5141230710573433]"
10.33,"(0.18055685752348255, -0.06522118654866099, 0.1399463402157295)","(-0.1276367247907281, 0.07310074264071605, 0.19956544861164965)","[1.2911827198751615, -1.0830769597437138, -1.2665814898718497]"
10.34,"(-0.1276367247907281, 0.07310074264071605, 0.19956544861164965)","(-0.10377085486098829, 0.12305324156410509, 0.13503451448712675)","[1.3396642004468013, -1.529268428111632, 0.19629839084687276]"
10.35,"(-0.10377085486098829, 0.12305324156410509, 0.13503451448712675)","(-0.000495516881899874, -0.10173282959199052, 0.20501340277932326)","[0.5178372891781957, 1.315779515634136, -1.1295268420651001]"
10.36,"(-0.000495516881899874, -0.10173282959199052, 0.20501340277932326)","(0.177879244686062, 0.0015305322488843938, 0.12428164135136874)","[-1.2781610048673566, -0.32803294887308954, -1.2893715930522018]"
10.37,"(0.177879244686062, 0.0015305322488843938, 0.12428164135136874)","(-0.10450504153691473, -0.10348096186371983, 0.1623220216793956)","[0.8168173921239092, 1.0291640038213228, 1.0069625584696809]"
10.38,"(-0.10450504153691473, -0.10348096186371983, 0.1623220216793956)","(-0.05436424098090173, -0.10377170283489699, 0.24566568655047705)","[0.6208432888178325, 0.8457617754258131, -0.79192246733617]"
10.39,"(-0.05436424098090173, -0.10377170283489699, 0.24566568655047705)","(-0.13580348829851693, 0.10452021360642488, 0.1496487810452709)","[1.538991918035674, -1.2562629195305364, -0.5842546377275653]"
10.4,"(-0.13580348829851693, 0.10452021360642488, 0.1496487810452709)","(-0.12492799843829469, 0.08537020734494853, 0.09413321545211442)","[1.4163118735112254, -1.3449305462428829, 1.2460430828750957]"
10.41,"(-0.12492799843829469, 0.08537020734494853, 0.09413321545211442)","(-0.11257979258136085, 0.08424148042414976, 0.07970969253863906)","[1.5395253238846456, -1.4335429005039617, 1.273745455630796]"
10.42,"(-0.11257979258136085, 0.08424148042414976, 0.07970969253863906)","(0.09036719662811027, -0.12619248824038548, 0.14356852894803745)","[-1.2607626647897976, 1.1587015933792317, -0.03700551037896753]"
10.43,"(0.09036719662811027, -0.12619248824038548, 0.14356852894803745)","(0.1308471963801653, -0.046802527695888684, 0.2529100110036455)","[-0.5298262890517645, 0.1385381819890592, -0.8732713744177923]"
10.44,"(0.1308471963801653, -0.046802527695888684, 0.2529100110036455)","(-0.11972332728765626, 0.08076366840485673, 0.25409659581351307)","[0.8265064449562659, -0.9287154770656812, -0.23544676467140865]"
10.45,"(-0.11972332728765626, 0.08076366840485673, 0.25409659581351307)","(0.15855644018023266, -0.07285237077367733, 0.1827561898250533)","[-1.300955930692709, 0.40620351949411526, 0.7988939020309297]"
10.46,"(0.15855644018023266, -0.07285237077367733, 0.1827561898250533)","(0.1740998337993587, 0.03964640305585517, 0.10560950014728637)","[-1.3444441803086453, -0.6890179780830585, -1.1273114264344515]"
10.47,"(0.1740998337993587, 0.03964640305585517, 0.10560950014728637)","(0.0398643042574782, -0.07623146052781025, 0.3013374960619467)","[-0.14889425302834441, 0.39095842348184345, -0.07510129903640783]"
10.48,"(0.0398643042574782, -0.07623146052781025, 0.3013374960619467)","(-0.04298335801855418, 0.11766726696765785, 0.22272740825159631)","[0.22100251351656758, -1.5425941407285175, 0.5632248870956796]"
10.49,"(-0.04298335801855418, 0.11766726696765785, 0.22272740825159631)","(-0.11676771428953585, 0.0675639799750433, 0.23423177531164324)","[0.5798903067304887, -0.963704016732714, 1.14836744179587]"
10.5,"(-0.11676771428953585, 0.0675639799750433, 0.23423177531164324)","(-0.018513783201115845, 0.0895705599229173, 0.2665304539906778)","[0.42804960146652776, -1.2090077584407772, -1.0033519168326859]"
10.51,"(-0.018513783201115845, 0.0895705599229173, 0.2665304539906778)","(0.13129042725882875, -0.025648344856145845, 0.22272063308245627)","[-0.5947281403061632, -0.005924660839104383, -1.5704226301792419]"
10.52,"(0.13129042725882875, -0.025648344856145845, 0.22272063308245627)","(-0.1856329698903552, 0.0217363288429094, 0.16861870526443437)","[1.1291580746396557, -0.4340193947115879, 0.8869835219463195]"
10.53,"(-0.1856329698903552, 0.0217363288429094, 0.16861870526443437)","(0.025548920075629936, -0.09021613994599176, 0.21924806278425163)","[-0.7003751148481011, 1.1510493980605279, 1.4135715976129277]"
10.54,"(0.025548920075629936, -0.09021613994599176, 0.21924806278425163)","(-0.16511847580593125, 0.0238858520810014, 0.1792053765329769)","[0.9744064846915966, -0.5318586903738826, 1.3178288176153263]"
10.55,"(-0.16511847580593125, 0.0238858520810014, 0.1792053765329769)","(-0.17363644467219808, -0.03568182810179068, 0.15487877560103291)","[1.1363158107636007, 0.11221638307249845, 1.163784058483101]"
10.56,"(-0.17363644467219808, -0.03568182810179068, 0.15487877560103291)","(0.005444666566939968, 0.09657907319043818, 0.2534793019543553)","[-0.3227448663715943, -1.3438473033561136, 0.9932492744768782]"
10.57,"(0.005444666566939968, 0.09657907319043818, 0.2534793019543553)","(-0.15173803408784425, 0.053360277049176175, 0.11871609036950659)","[1.2783544889668748, -0.949599428605237, 1.503944324578732]"
10.58,"(-0.15173803408784425, 0.053360277049176175, 0.11871609036950659)","(0.08658167897670824, 0.03717705659019347, 0.28205199138244863)","[-0.25003249657874194, -0.5898161056548638, -1.0963826365685125]"
10.59,"(0.08658167897670824, 0.03717705659019347, 0.28205199138244863)","(0.1931451544890887, 0.009505836425624142, 0.17430235669403932)","[-1.3846667551251681, -0.2708942203626726, 0.577179726998884]"
10.6,"(0.1931451544890887, 0.009505836425624142, 0.17430235669403932)","(0.07901875317913734, 0.10084661573624029, 0.25039302045542255)","[-0.3936309303830361, -1.1506072640080587, -0.5098502174040733]"
10.61,"(0.07901875317913734, 0.10084661573624029, 0.25039302045542255)","(0.05165522611944996, -0.10902716061321834, 0.23800007108430393)","[-0.650521859287595, 0.9297595169598851, 0.7287141885092843]"
10.62,"(0.05165522611944996, -0.10902716061321834, 0.23800007108430393)","(-0.14654243826328825, 0.0872648040708371, 0.13895226786354348)","[1.1679739362997745, -1.139184315060286, 0.9592005743240196]"
10.63,"(-0.14654243826328825, 0.0872648040708371, 0.13895226786354348)","(-0.1253570110411958, 0.04949042676568655, 0.2223532185340505)","[0.577976376440222, -0.8536776442646012, 1.4593901457588967]"
10.64,"(-0.1253570110411958, 0.04949042676568655, 0.2223532185340505)","(0.13120975851665423, -0.036079147610044444, 0.24896519534387584)","[-0.588137462761097, 0.11754561857584535, -1.0587820077643255]"
10.65,"(0.13120975851665423, -0.036079147610044444, 0.24896519534387584)","(-0.10136605159621656, -0.040780991396022884, 0.26360901116864616)","[0.34640158597347664, 0.1802274238144873, 1.2824194095558195]"
10.66,"(-0.10136605159621656, -0.040780991396022884, 0.26360901116864616)","(-0.02456107931246702, 0.1206785959599018, 0.23416682620663143)","[0.07527066691529205, -1.4546929540690772, 0.3039040202965377]"
10.67,"(-0.02456107931246702, 0.1206785959599018, 0.23416682620663143)","(-0.1662981455858053, -0.055840088084604333, 0.12385475251176459)","[1.2717599432916697, 0.330750671298392, 1.187703765434212]"
10.68,"(-0.1662981455858053, -0.055840088084604333, 0.12385475251176459)","(0.06027117195902562, -0.1019845197165821, 0.08472172260082514)","[-1.4717846520881404, 1.458138787645336, -1.0507678606556465]"
10.69,"(0.06027117195902562, -0.1019845197165821, 0.08472172260082514)","(-0.08684028696702883, -0.1022325077177403, 0.17701948522547434)","[0.6123692393072501, 1.1697586106833282, 1.098255544013342]"
10.7,"(-0.08684028696702883, -0.1022325077177403, 0.17701948522547434)","(0.019235799524154287, -0.09396167444793681, 0.20306838534818333)","[-0.788640787597919, 1.4057737578447445, 1.3145533306239756]"
